0.0448492312751021	0.0779460132380932	0.508382858948155	0.0939514191414218	0.0826640895221405	0.209618178132253	-0.180088561051125	0.101252929286049	-0.475784663690382	-0.310385843891598
-0.0632571626554606	0.454086207992945	-0.166597042259010	-0.0648499598700616	-0.276350913859771	0.230218227376393	-0.0677414892759323	-0.0843850859213192	0.0870441217729295	0.0994763154145628
-0.321501311985326	0.0571217357835221	0.269494916045238	0.399142572947112	-0.170614968164524	-0.223632840761450	0.158240435485494	-0.0701413650077169	0.0623495971792024	-0.0213189700460986
0.388432187960633	0.139136942427963	-0.0271837829241372	-0.296865000873685	-0.158512525665871	-0.0941148926004345	-0.162072026233793	0.230941537862330	0.180201535176198	-0.215241456205223
0.0663019874649867	-0.512467140045249	0.0469685556363778	-0.110767791399791	-0.199509445906180	0.0106630441300716	0.322912762447531	0.270833084563010	0.313335826610588	-0.225441603086710
-0.0340005307038848	-0.234049295492113	0.0290602301835153	0.329273041922699	0.241194174571338	-0.129828209756122	-0.134565537614856	-0.199505477999912	0.187037790916733	0.252547748760926
-0.193914658611842	0.0150929201840959	0.217047173048918	-0.487770513642402	0.160800335063479	0.124342546458971	0.0517181814217151	0.0489056694250211	-0.101535225738596	0.441712559545968
0.0372968719838256	0.348313502553117	-0.167849027827334	0.0370761299539590	0.0427032667592755	-0.105932915033700	0.265229272897240	-0.392916956475380	0.192773139959393	-0.116317576407877
0.0269515076269899	-0.121079112534430	-0.373208027153960	0.201368212762807	0.345809892054275	0.457686878976727	-0.326980153618151	0.0618671865220925	0.0517801834544210	0.0366693101228368
0.263781717995828	0.130376093992248	-0.342994124908388	0.0724245034555001	-0.00163279099189586	-0.258633946586220	0.264275724636786	0.225987122858828	-0.465141762695640	0.187506289252059
