-1.351664358920943998e-01,2.283991925982797599e-01,-1.027441143231136556e+00,-1.408472341915774084e-01,3.060303556824157112e-01,9.528629923375907529e-01,4.504789815381505802e-01,-3.473136836870410749e-01,5.850193325058925531e-01,-2.831926503053562305e-01,4.090433048213291262e-02,-2.769894066154915957e-01,-2.732632902180204826e-01,-2.087658426771329123e-01,-2.787496353052428821e-01,-2.330988827863623991e-01,-6.074734018505615341e-01,-4.673230195461161030e-01,-2.808565596967274591e-01,-4.138486658575160071e-01,-3.820287239802084844e-01,2.512039973325699727e+00,-3.980828373029798861e-01,-2.339366755325129055e-01,-2.709570473691135239e-01,-9.759000729485339809e-02,-2.394923975386330228e-01,-5.501461763082118317e-01
9.140646815677887504e-01,-4.616283097837790006e-01,-4.622308000747932799e-01,-2.998877533288782926e-01,8.843752655754930636e-01,2.364985150696352179e+00,1.358325610940737116e+00,-6.488749026467200975e-01,4.962158679598325794e-01,9.675567338351304114e-01,-4.444198723076667190e-02,-5.976633151644298314e-01,-3.031065647356253057e-01,-1.360794868234107557e-01,-9.282445177620165522e-01,-9.220611388621403615e-01,-1.480006984779121126e-01,-4.673230195461161030e-01,-2.808565596967274591e-01,-4.138486658575160071e-01,2.617604219864392068e+00,-3.980828373029797196e-01,-3.980828373029798861e-01,-2.339366755325129055e-01,-2.709570473691135239e-01,-9.759000729485339809e-02,-2.394923975386330228e-01,-1.103969773453784109e+00
-2.123692918956691933e-01,-7.270504740638696894e-01,1.153058934725548212e+00,-1.197069573026334210e-01,4.320798873257788997e-01,-4.504203273262581964e-01,-5.880785500035516922e-01,-3.359229754100909737e-01,-4.160379041951459689e-01,6.367299765457012928e-02,4.386090037980842210e-02,-9.678884586005596924e-02,-1.218099163939718454e-01,-8.272644447282618066e-03,1.651497447911131067e-01,2.761340890957345584e-01,2.147693801199968000e-02,-4.673230195461161030e-01,-2.808565596967274591e-01,-4.138486658575160071e-01,-3.820287239802084844e-01,2.512039973325699727e+00,-3.980828373029798861e-01,-2.339366755325129055e-01,-2.709570473691135239e-01,-9.759000729485339809e-02,-2.394923975386330228e-01,2.406419796145843115e+00
-3.764914752213954774e-01,1.866749686229416949e-01,-1.163523599635303968e-01,-3.837302896257254181e-01,6.767642722805419231e-01,-1.100742750108885254e-01,-3.860707921521908115e-01,8.044877044830744950e-01,-2.015433821377398682e-01,2.063766367374904875e-01,-1.472859457127725813e+00,6.268696020151592885e-01,-6.316231209508953448e-01,-1.603082721079848172e-01,4.766660058516011128e-02,1.131442970573470486e-01,-3.878177718441343236e-02,-4.673230195461161030e-01,-2.808565596967274591e-01,-4.138486658575160071e-01,-3.820287239802084844e-01,-3.980828373029797196e-01,-3.980828373029798861e-01,4.274661071094100429e+00,-2.709570473691135239e-01,-9.759000729485339809e-02,-2.394923975386330228e-01,-4.905036350771502240e-01
-2.419465043804754634e-01,2.732790301515844456e-01,-6.016284723969235193e-01,-1.876720422546422629e-01,1.188377077185956310e+00,2.221897622499965086e-01,-7.092832047143681207e-01,1.209207735931207894e+00,-1.641589865735944009e-01,-3.242721244019790006e-01,1.424132303023252777e-01,6.491999308695792781e-01,-1.055586959093240296e+00,-2.965951893337139267e-01,-2.213430989318795894e-01,-1.555686033302646765e-01,-4.492942744599773275e-01,-4.673230195461161030e-01,-2.808565596967274591e-01,-4.138486658575160071e-01,-3.820287239802084844e-01,-3.980828373029797196e-01,-3.980828373029798861e-01,-2.339366755325129055e-01,-2.709570473691135239e-01,-9.759000729485339809e-02,4.175497887521384399e+00,-7.375941630344055033e-01
-4.837225101341401969e-03,-6.176558700276897351e-01,-5.965082011206936097e-02,-2.901372728973672377e-01,-1.414175017332890860e+00,-1.039212372838350801e-01,-2.791255085838232897e-01,-5.557721025656232605e-01,-2.304821335212810518e-01,1.314239497907158105e+00,-2.780110091471316158e-01,-2.569959726411852885e-01,-1.013916333855748586e-01,-5.067301869528717528e-02,2.728321838952106160e-04,2.884684517364774492e-01,-5.246176684554936243e-01,2.139847510553268606e+00,-2.808565596967274591e-01,-4.138486658575160071e-01,-3.820287239802084844e-01,-3.980828373029797196e-01,-3.980828373029798861e-01,-2.339366755325129055e-01,-2.709570473691135239e-01,-9.759000729485339809e-02,-2.394923975386330228e-01,-2.476732886363993136e-01
-4.374193195479049168e-01,-4.083335026892297992e-01,-5.527815131703096574e-01,-3.424422344152507347e-01,3.910193573176468790e-02,-4.084966047729797212e-01,3.768055639688305258e-01,-3.156923643326571272e-01,-3.286006467959486366e-01,-7.437753983864827667e-01,4.997114483500446347e-02,-6.900576228537061430e-02,3.105489460812639879e-01,1.710203666585654592e-01,1.985256380314406599e-01,3.122561511150528379e-01,3.277544711132706484e-02,-4.673230195461161030e-01,-2.808565596967274591e-01,-4.138486658575160071e-01,-3.820287239802084844e-01,2.512039973325699727e+00,-3.980828373029798861e-01,-2.339366755325129055e-01,-2.709570473691135239e-01,-9.759000729485339809e-02,-2.394923975386330228e-01,8.462086965094398061e-02
-5.771633648034607544e-01,-3.809848516801848106e-01,-8.098191601522587435e-01,-4.868654137491740808e-01,-1.414175017332890860e+00,-5.010629043387714310e-01,2.375494085768765640e+00,-2.163984507656877276e-01,-4.185219171894414281e-01,-1.135235989562245695e+00,3.656802796554217000e-02,1.400165019914676734e-01,3.157551974858560651e-02,1.364288041923837680e+00,5.269444275162633584e-01,6.584993309587622301e-01,6.918551445720950710e-01,-4.673230195461161030e-01,-2.808565596967274591e-01,-4.138486658575160071e-01,2.617604219864392068e+00,-3.980828373029797196e-01,-3.980828373029798861e-01,-2.339366755325129055e-01,-2.709570473691135239e-01,-9.759000729485339809e-02,-2.394923975386330228e-01,2.495883607992436026e+00
-3.566672055307922029e-02,6.147865440337617615e-01,-8.909227089966672564e-01,-1.456538203710907864e-01,-3.316319808663616975e-01,1.714301411060452418e+00,7.190304713876066733e-01,-7.937047737584781992e-02,1.507581758587197118e+00,2.891129209685674994e-01,1.232415480460302346e-02,-1.977946356783044646e-01,-2.675915282862523781e-01,-1.833256181283301478e-01,-2.834222603588887335e-01,-2.877224887667948483e-01,-8.861699596339720486e-01,-4.673230195461161030e-01,-2.808565596967274591e-01,-4.138486658575160071e-01,2.617604219864392068e+00,-3.980828373029797196e-01,-3.980828373029798861e-01,-2.339366755325129055e-01,-2.709570473691135239e-01,-9.759000729485339809e-02,-2.394923975386330228e-01,-6.864719848363526333e-01
-2.546046739480801735e-01,9.586342232367696392e-02,-6.796769451028471520e-01,-2.868400422604545086e-01,-1.414175017332890860e+00,-1.808342088720029106e-01,-5.595598077186536567e-01,-4.985783889955006098e-01,-3.098463486890185026e-01,-1.553304266977571790e-01,-3.222149832037460304e-02,6.445690086779062855e-02,-3.887181323821263801e-01,-2.929608715410278452e-01,1.193794774458007302e+00,1.281384644316275079e+00,-2.195579227736526029e-01,-4.673230195461161030e-01,-2.808565596967274591e-01,-4.138486658575160071e-01,-3.820287239802084844e-01,-3.980828373029797196e-01,-3.980828373029798861e-01,-2.339366755325129055e-01,-2.709570473691135239e-01,1.024695076595960685e+01,-2.394923975386330228e-01,-6.694312587703349360e-01
